county_id,perc_dem_voters,,,,,,,,,,,,
5051,32.57642529108874,,,,,,,,,,,,
5093,38.45115573,,,,,,,,,,,,
5115,24.198214061124386,,,,,,,,,,,,
5117,19.011627906976745,,,,,,,,,,,,
5139,34.765284522475405,,,,,,,,,,,,
5147,35.68153397248854,,,,,,,,,,,,
5023,16.14160441701851,,,,,,,,,,,,
5025,18.504832291074475,,,,,,,,,,,,
5067,27.531262605889477,,,,,,,,,,,,
5057,32.35472154963681,,,,,,,,,,,,
5135,19.05670665,,,,,,,,,,,,
5137,20.358868184955146,,,,,,,,,,,,
5143,47.98528381219342,,,,,,,,,,,,
5005,22.641785941087388,,,,,,,,,,,,
5003,27.69451322820279,,,,,,,,,,,,
5031,31.807145334720772,,,,,,,,,,,,
5055,19.443031536113935,,,,,,,,,,,,
5105,22.533956802493872,,,,,,,,,,,,
5111,19.395260147098888,,,,,,,,,,,,
5133,22.32,,,,,,,,,,,,
5013,22.64775413711584,,,,,,,,,,,,
5019,42.686863670225975,,,,,,,,,,,,
5075,19.118428040361124,,,,,,,,,,,,
5095,42.607726597325396,,,,,,,,,,,,
5029,31.47189794199061,,,,,,,,,,,,
5101,18.174826967444247,,,,,,,,,,,,
5001,29.696177719699445,,,,,,,,,,,,
5085,22.61075414271221,,,,,,,,,,,,
5015,35.14457936577268,,,,,,,,,,,,
5123,52.643879637744654,,,,,,,,,,,,
5119,61.54956108,,,,,,,,,,,,
6047,55.427207313209934,,,,,,,,,,,,
6043,40.72524407,,,,,,,,,,,,
6049,27.00164357830477,,,,,,,,,,,,
6013,73.14475031751579,,,,,,,,,,,,
6027,50.07564296520422,,,,,,,,,,,,
6099,50.40383644623927,,,,,,,,,,,,
6083,66.40963929299588,,,,,,,,,,,,
6103,31.76600599,,,,,,,,,,,,
6051,61.49249157217285,,,,,,,,,,,,
6069,62.470763342547315,,,,,,,,,,,,
13079,26.72513652159523,,,,,,,,,,,,
13029,32.11647524186246,,,,,,,,,,,,
13035,28.03082191780822,,,,,,,,,,,,
13039,34.31389439228185,,,,,,,,,,,,
13099,47.23783679,,,,,,,,,,,,
13069,29.895950692557488,,,,,,,,,,,,
13077,31.97685937314261,,,,,,,,,,,,
13123,17.920664996027142,,,,,,,,,,,,
13297,25.10094212651413,,,,,,,,,,,,
13317,43.34738109572547,,,,,,,,,,,,
13091,27.09009233840779,,,,,,,,,,,,
13129,18.428685526924212,,,,,,,,,,,,
13057,30.05597657,,,,,,,,,,,,
13113,46.55927454,,,,,,,,,,,,
13177,27.515846664654394,,,,,,,,,,,,
13227,16.632115145412545,,,,,,,,,,,,
13133,36.643958408031544,,,,,,,,,,,,
13075,29.58758442304929,,,,,,,,,,,,
13085,15.650969529085874,,,,,,,,,,,,
13121,73.52541745115589,,,,,,,,,,,,
16031,15.622665670686159,,,,,,,,,,,,
16063,21.986192246415296,,,,,,,,,,,,
16085,42.98714430160336,,,,,,,,,,,,
16041,10.104583205167641,,,,,,,,,,,,
16069,32.73599686643165,,,,,,,,,,,,
16055,27.897049880090414,,,,,,,,,,,,
16067,19.833653230966085,,,,,,,,,,,,
16083,26.61244615733393,,,,,,,,,,,,
16013,68.86726893676163,,,,,,,,,,,,
16015,25.67711665600341,,,,,,,,,,,,
16023,13.525179856115107,,,,,,,,,,,,
16047,21.23415046491969,,,,,,,,,,,,
16001,47.97801288021717,,,,,,,,,,,,
16007,10.723039215686276,,,,,,,,,,,,
16011,21.23693290076729,,,,,,,,,,,,
16025,22.713414634146343,,,,,,,,,,,,
16035,20.25404157,,,,,,,,,,,,
16051,12.071220930232561,,,,,,,,,,,,
41039,62.58255628731917,,,,,,,,,,,,
51181,54.20624151967436,,,,,,,,,,,,
51043,43.02019315188762,,,,,,,,,,,,
51117,42.33617524425913,,,,,,,,,,,,
51015,26.086537998748607,,,,,,,,,,,,
51075,40.14773887454207,,,,,,,,,,,,
51113,33.733433358339575,,,,,,,,,,,,
51161,38.88244841177835,,,,,,,,,,,,
51025,57.55468453660386,,,,,,,,,,,,
51131,55.376019329507706,,,,,,,,,,,,
51163,33.56333169048792,,,,,,,,,,,,
51720,29.497774952320405,,,,,,,,,,,,
51570,33.09945428221405,,,,,,,,,,,,
51021,15.487627365356625,,,,,,,,,,,,
51023,27.40516370979374,,,,,,,,,,,,
51520,30.19582245430809,,,,,,,,,,,,
51830,70.93143787946099,,,,,,,,,,,,
51035,18.334301012837887,,,,,,,,,,,,
6075,87.01783129646803,,,,,,,,,,,,
6067,62.95341560353778,,,,,,,,,,,,
6017,45.49749248627257,,,,,,,,,,,,
6053,71.10862891,,,,,,,,,,,,
6073,61.64906208299889,,,,,,,,,,,,
6107,46.007210266974745,,,,,,,,,,,,
6023,67.28185397817789,,,,,,,,,,,,
6003,66.11111111,,,,,,,,,,,,
6039,44.090891790050634,,,,,,,,,,,,
6087,80.92050742653153,,,,,,,,,,,,
6105,47.20980294750786,,,,,,,,,,,,
6065,54.05101259969472,,,,,,,,,,,,
6071,55.449474283434455,,,,,,,,,,,,
6041,83.90320470896009,,,,,,,,,,,,
6061,46.59504615,,,,,,,,,,,,
6089,33.043650662525195,,,,,,,,,,,,
6095,65.50996541342157,,,,,,,,,,,,
6011,41.536291356758134,,,,,,,,,,,,
28029,50.864779874213845,,,,,,,,,,,,
28049,74.52553930956216,,,,,,,,,,,,
28145,17.234500917577595,,,,,,,,,,,,
28139,19.38744870383345,,,,,,,,,,,,
28035,44.306651634723785,,,,,,,,,,,,
28071,43.74647030713758,,,,,,,,,,,,
28087,48.67408041060736,,,,,,,,,,,,
28157,67.49324821998529,,,,,,,,,,,,
28065,58.68253709440731,,,,,,,,,,,,
28123,40.79133301931229,,,,,,,,,,,,
28163,53.21456235476374,,,,,,,,,,,,
28011,65.59116022099447,,,,,,,,,,,,
28113,50.48759124087592,,,,,,,,,,,,
28131,23.20370847283029,,,,,,,,,,,,
28069,61.76722293538725,,,,,,,,,,,,
28133,70.78288100208769,,,,,,,,,,,,
28001,58.15764342907514,,,,,,,,,,,,
28033,37.82434729,,,,,,,,,,,,
42045,63.52356480128017,,,,,,,,,,,,
42111,21.570289132602195,,,,,,,,,,,,
29123,18.186685704087093,,,,,,,,,,,,
29217,21.00905277103113,,,,,,,,,,,,
29147,29.357892570487753,,,,,,,,,,,,
29041,22.746461385646885,,,,,,,,,,,,
29223,14.489026063100136,,,,,,,,,,,,
29201,21.418787809610773,,,,,,,,,,,,
29011,14.038589487691286,,,,,,,,,,,,
29039,16.515217077744126,,,,,,,,,,,,
29073,20.465294643998465,,,,,,,,,,,,
29121,21.478418195916262,,,,,,,,,,,,
29149,17.623126338329772,,,,,,,,,,,,
29186,29.037782296906773,,,,,,,,,,,,
29067,14.69482210008678,,,,,,,,,,,,
29083,24.60078902874319,,,,,,,,,,,,
29109,18.219954648526077,,,,,,,,,,,,
29169,26.58326817826427,,,,,,,,,,,,
29215,15.329640879042346,,,,,,,,,,,,
29027,28.378051728305536,,,,,,,,,,,,
29053,26.393615772796622,,,,,,,,,,,,
29075,19.192235441452727,,,,,,,,,,,,
51650,71.49265274555297,,,,,,,,,,,,
51191,23.384930732258983,,,,,,,,,,,,
51139,24.344235751295336,,,,,,,,,,,,
51510,81.99643493761141,,,,,,,,,,,,
51013,82.51789882658896,,,,,,,,,,,,
51027,16.033542129723177,,,,,,,,,,,,
51179,51.67499133,,,,,,,,,,,,
51760,84.73680339774587,,,,,,,,,,,,
51057,49.697366268607894,,,,,,,,,,,,
51185,16.076444622792938,,,,,,,,,,,,
51685,66.85647295260425,,,,,,,,,,,,
51183,56.02457391993658,,,,,,,,,,,,
51683,62.34047676378521,,,,,,,,,,,,
51775,40.12158054711247,,,,,,,,,,,,
51037,37.785388127853885,,,,,,,,,,,,
51081,57.85069367980622,,,,,,,,,,,,
53067,59.67693115483213,,,,,,,,,,,,
53013,27.580511973575554,,,,,,,,,,,,
47165,30.372857550420257,,,,,,,,,,,,
29133,24.984093319194063,,,,,,,,,,,,
29153,15.614617940199336,,,,,,,,,,,,
29017,12.675342234240324,,,,,,,,,,,,
47169,25.633232016210734,,,,,,,,,,,,
47027,21.19377162629758,,,,,,,,,,,,
17163,54.453078302450685,,,,,,,,,,,,
17139,25.08300633866586,,,,,,,,,,,,
17149,18.986693961105427,,,,,,,,,,,,
17151,20.092807424593968,,,,,,,,,,,,
17173,20.98910310142498,,,,,,,,,,,,
17019,61.792922730422724,,,,,,,,,,,,
17013,24.862284245317664,,,,,,,,,,,,
17053,25.786533372537487,,,,,,,,,,,,
17089,57.35675792386567,,,,,,,,,,,,
17093,52.93329077561443,,,,,,,,,,,,
17009,20.10757136946628,,,,,,,,,,,,
17121,26.299267527031738,,,,,,,,,,,,
17125,29.89908118692574,,,,,,,,,,,,
17075,21.095393543706926,,,,,,,,,,,,
17025,16.706126072802604,,,,,,,,,,,,
17059,23.551684967815216,,,,,,,,,,,,
17133,31.717444836077448,,,,,,,,,,,,
17181,29.508009153318078,,,,,,,,,,,,
17201,51.278849155839474,,,,,,,,,,,,
17153,34.4015444,,,,,,,,,,,,
17169,27.805259047123148,,,,,,,,,,,,
17045,23.353960396039604,,,,,,,,,,,,
17007,43.160696008188324,,,,,,,,,,,,
17011,39.04566744730679,,,,,,,,,,,,
17029,36.495656894679705,,,,,,,,,,,,
17033,23.81828015,,,,,,,,,,,,
17155,40.168117682377655,,,,,,,,,,,,
17039,28.007158379138442,,,,,,,,,,,,
17103,39.95136247427824,,,,,,,,,,,,
17117,31.316438472659243,,,,,,,,,,,,
17159,23.10897840636444,,,,,,,,,,,,
17189,21.157813305827748,,,,,,,,,,,,
41067,67.93888930239181,,,,,,,,,,,,
41007,55.831244056367254,,,,,,,,,,,,
42023,26.361746361746363,,,,,,,,,,,,
42017,52.211926678041934,,,,,,,,,,,,
42077,53.84257204993782,,,,,,,,,,,,
42031,24.293726630660572,,,,,,,,,,,,
42059,28.078902229845625,,,,,,,,,,,,
42079,42.73527358005824,,,,,,,,,,,,
42037,34.38459027097617,,,,,,,,,,,,
42065,20.131631609374303,,,,,,,,,,,,
42099,24.54316709978138,,,,,,,,,,,,
42113,26.01694915254237,,,,,,,,,,,,
44003,53.902803081853506,,,,,,,,,,,,
44009,59.90425861,,,,,,,,,,,,
45071,37.81316232813435,,,,,,,,,,,,
45027,49.66588405273614,,,,,,,,,,,,
45085,56.59273651791065,,,,,,,,,,,,
45011,46.220133176654905,,,,,,,,,,,,
45031,47.48533632846625,,,,,,,,,,,,
45091,41.63262426,,,,,,,,,,,,
45021,27.902980899864144,,,,,,,,,,,,
45053,50.37509640328122,,,,,,,,,,,,
45061,63.91987525488785,,,,,,,,,,,,
45001,33.29814874959402,,,,,,,,,,,,
46085,33.503509891512444,,,,,,,,,,,,
46039,26.386481802426342,,,,,,,,,,,,
6021,36.12769035992042,,,,,,,,,,,,
6007,50.85521804,,,,,,,,,,,,
6031,43.71887493862664,,,,,,,,,,,,
6063,41.44103216427403,,,,,,,,,,,,
6079,56.70129569940803,,,,,,,,,,,,
6019,53.99466837,,,,,,,,,,,,
6029,44.77622964579487,,,,,,,,,,,,
6059,54.61289346510952,,,,,,,,,,,,
6111,60.78119899902077,,,,,,,,,,,,
6009,37.81809968378256,,,,,,,,,,,,
6101,41.605577116573244,,,,,,,,,,,,
6081,79.40939304783699,,,,,,,,,,,,
6109,40.374827249132025,,,,,,,,,,,,
6077,57.094,,,,,,,,,,,,
6005,37.505750299015546,,,,,,,,,,,,
8095,19.885433715220948,,,,,,,,,,,,
8007,41.87296964265711,,,,,,,,,,,,
8031,81.39362086300468,,,,,,,,,,,,
8061,10.97424412094065,,,,,,,,,,,,
8055,48.51600841318065,,,,,,,,,,,,
8009,14.514652014652011,,,,,,,,,,,,
8047,54.80769231,,,,,,,,,,,,
8063,17.393589069889646,,,,,,,,,,,,
8051,65.62988865372228,,,,,,,,,,,,
8079,42.60752688172043,,,,,,,,,,,,
8091,59.99492643328261,,,,,,,,,,,,
8115,21.167369901547122,,,,,,,,,,,,
8123,40.726241484541156,,,,,,,,,,,,
8027,31.00948131622978,,,,,,,,,,,,
8023,63.88888888888889,,,,,,,,,,,,
8035,46.32241958543398,,,,,,,,,,,,
8065,60.60526315789475,,,,,,,,,,,,
8067,59.07823236824703,,,,,,,,,,,,
8097,76.37862180304191,,,,,,,,,,,,
8105,40.53614947,,,,,,,,,,,,
8011,32.75167785234899,,,,,,,,,,,,
8025,25.58548009367681,,,,,,,,,,,,
8111,62.867647058823536,,,,,,,,,,,,
8069,57.95716169827536,,,,,,,,,,,,
8075,21.523532265890346,,,,,,,,,,,,
8113,77.54940711,,,,,,,,,,,,
8119,31.95108662751982,,,,,,,,,,,,
8039,24.247988335043477,,,,,,,,,,,,
8071,44.94280940753118,,,,,,,,,,,,
8073,18.042226487523997,,,,,,,,,,,,
8117,70.35592937113574,,,,,,,,,,,,
8003,49.64342313787639,,,,,,,,,,,,
8029,31.036482496836772,,,,,,,,,,,,
8043,29.61102627983605,,,,,,,,,,,,
8085,31.430674244592556,,,,,,,,,,,,
8087,28.777192070680822,,,,,,,,,,,,
8109,57.14285714285714,,,,,,,,,,,,
8099,26.67398463227223,,,,,,,,,,,,
8014,64.08577977607335,,,,,,,,,,,,
8121,12.449392712550607,,,,,,,,,,,,
8049,49.09830084436568,,,,,,,,,,,,
8089,38.510842858668944,,,,,,,,,,,,
10005,44.31327788,,,,,,,,,,,,
11001,94.46695384761944,,,,,,,,,,,,
9009,58.81611449543419,,,,,,,,,,,,
9003,64.05359952259535,,,,,,,,,,,,
47157,65.46738667801661,,,,,,,,,,,,
47077,17.596097232736142,,,,,,,,,,,,
47089,19.969963527140102,,,,,,,,,,,,
47153,18.14623235006291,,,,,,,,,,,,
47017,21.752805168310093,,,,,,,,,,,,
47037,66.58520076953597,,,,,,,,,,,,
47135,18.14159292035398,,,,,,,,,,,,
47121,18.410958904109584,,,,,,,,,,,,
47075,54.54792658055745,,,,,,,,,,,,
47125,43.49375159,,,,,,,,,,,,
47061,17.063903281519867,,,,,,,,,,,,
47029,17.23715549506635,,,,,,,,,,,,
47041,20.77891237235811,,,,,,,,,,,,
47101,19.329246303642265,,,,,,,,,,,,
47131,19.35122206442933,,,,,,,,,,,,
47167,25.409744676106595,,,,,,,,,,,,
47045,21.157711376122204,,,,,,,,,,,,
47065,45.05279484579133,,,,,,,,,,,,
47139,18.010622887493966,,,,,,,,,,,,
47185,18.23985020001702,,,,,,,,,,,,
47163,23.617568232784553,,,,,,,,,,,,
36095,35.05377754459602,,,,,,,,,,,,
36035,34.02548371873525,,,,,,,,,,,,
36083,52.884379558274915,,,,,,,,,,,,
36033,48.90333491887321,,,,,,,,,,,,
36081,72.79465474739128,,,,,,,,,,,,
36115,42.04537191885407,,,,,,,,,,,,
36061,87.62250717425259,,,,,,,,,,,,
36011,45.28476486918482,,,,,,,,,,,,
36087,50.87792305,,,,,,,,,,,,
36063,45.08359697150749,,,,,,,,,,,,
36031,52.56566083601967,,,,,,,,,,,,
36059,54.82481126075053,,,,,,,,,,,,
36097,40.98068038639227,,,,,,,,,,,,
36017,38.07642844019842,,,,,,,,,,,,
36045,40.308831749580776,,,,,,,,,,,,
36103,49.47426867485592,,,,,,,,,,,,
36121,26.74081492804807,,,,,,,,,,,,
36075,39.68206302434263,,,,,,,,,,,,
36117,39.98167659184608,,,,,,,,,,,,
36007,51.767426494879416,,,,,,,,,,,,
8053,41.94078947368421,,,,,,,,,,,,
36029,57.49374329,,,,,,,,,,,,
36105,45.350471394272994,,,,,,,,,,,,
36071,49.908062234794905,,,,,,,,,,,,
37087,36.533437100450286,,,,,,,,,,,,
37067,57.05942038496292,,,,,,,,,,,,
18041,22.38791032826261,,,,,,,,,,,,
18089,57.6420625,,,,,,,,,,,,
18107,24.97036510194405,,,,,,,,,,,,
18001,23.243786812239623,,,,,,,,,,,,
18021,21.17666583686001,,,,,,,,,,,,
18037,29.505275498241506,,,,,,,,,,,,
18047,18.067297937098417,,,,,,,,,,,,
18059,30.78226826764699,,,,,,,,,,,,
18067,33.46498289394244,,,,,,,,,,,,
18115,24.540778839088908,,,,,,,,,,,,
18121,21.773142112125164,,,,,,,,,,,,
18135,23.21478060046189,,,,,,,,,,,,
18007,25.124501992031874,,,,,,,,,,,,
18013,34.449109270396015,,,,,,,,,,,,
18133,24.32199211045365,,,,,,,,,,,,
18175,23.398890569843672,,,,,,,,,,,,
18027,18.46743295019157,,,,,,,,,,,,
18065,26.929615776946612,,,,,,,,,,,,
18083,25.86821015138023,,,,,,,,,,,,
18095,38.479276296340096,,,,,,,,,,,,
18125,23.170132634681515,,,,,,,,,,,,
18131,25.626204238920998,,,,,,,,,,,,
18151,28.491161616161612,,,,,,,,,,,,
56021,35.29971235037579,,,,,,,,,,,,
56039,69.40587779265628,,,,,,,,,,,,
48407,18.698991838694194,,,,,,,,,,,,
48459,15.396553569517286,,,,,,,,,,,,
48473,36.48389826733776,,,,,,,,,,,,
48493,25.59142385,,,,,,,,,,,,
48219,18.483412322274877,,,,,,,,,,,,
48329,21.274135937742653,,,,,,,,,,,,
48299,19.65082908163265,,,,,,,,,,,,
48147,17.907729664103602,,,,,,,,,,,,
48041,42.65133507884989,,,,,,,,,,,,
48165,9.711684370257963,,,,,,,,,,,,
48179,10.809753553266397,,,,,,,,,,,,
48237,8.829021072285943,,,,,,,,,,,,
48035,17.28682170542636,,,,,,,,,,,,
48029,59.235209425812684,,,,,,,,,,,,
48023,10.912343470483005,,,,,,,,,,,,
48121,45.89165197300419,,,,,,,,,,,,
48167,38.521011043972955,,,,,,,,,,,,
48393,3.113553113553114,,,,,,,,,,,,
48463,39.74821899092417,,,,,,,,,,,,
48037,28.383910413860498,,,,,,,,,,,,
48263,10.262008733624453,,,,,,,,,,,,
48425,15.76031192284014,,,,,,,,,,,,
48199,12.71037611590809,,,,,,,,,,,,
48289,12.472367655613727,,,,,,,,,,,,
48351,19.372419488026427,,,,,,,,,,,,
48389,38.229651959440936,,,,,,,,,,,,
48453,72.98429162,,,,,,,,,,,,
48087,12.884455527847047,,,,,,,,,,,,
48143,17.566265060240962,,,,,,,,,,,,
48345,7.0769230769230775,,,,,,,,,,,,
48083,11.021505376344088,,,,,,,,,,,,
48325,30.21637296453268,,,,,,,,,,,,
48213,19.626921686914454,,,,,,,,,,,,
48277,21.010462814591392,,,,,,,,,,,,
48267,12.505504183179214,,,,,,,,,,,,
48477,24.74448316,,,,,,,,,,,,
48429,10.49709148598625,,,,,,,,,,,,
48003,14.672881063352325,,,,,,,,,,,,
48177,25.716171617161717,,,,,,,,,,,,
48305,18.76370013152126,,,,,,,,,,,,
48505,47.31795802,,,,,,,,,,,,
48221,17.57093081134893,,,,,,,,,,,,
48269,5.031446540880504,,,,,,,,,,,,
48073,21.801046035938068,,,,,,,,,,,,
48119,15.711500974658868,,,,,,,,,,,,
48253,15.002252590479053,,,,,,,,,,,,
9015,47.81993661253066,,,,,,,,,,,,
9011,58.18231077330873,,,,,,,,,,,,
9007,58.29786797657747,,,,,,,,,,,,
12031,51.93227476671643,,,,,,,,,,,,
9013,55.89512463760777,,,,,,,,,,,,
9001,63.84912544264406,,,,,,,,,,,,
12133,19.20150536,,,,,,,,,,,,
12007,23.41781532532977,,,,,,,,,,,,
12009,41.676673250437666,,,,,,,,,,,,
12019,31.20353103088838,,,,,,,,,,,,
12067,14.018691588785048,,,,,,,,,,,,
12069,39.885080529603954,,,,,,,,,,,,
12089,26.774471013246174,,,,,,,,,,,,
12103,50.112072593419406,,,,,,,,,,,,
12105,42.707318150367314,,,,,,,,,,,,
12111,49.212133264704505,,,,,,,,,,,,
12043,26.80472227598219,,,,,,,,,,,,
12051,38.40280483054149,,,,,,,,,,,,
12061,39.128996236403495,,,,,,,,,,,,
12063,30.403522962164107,,,,,,,,,,,,
12109,36.52829584201011,,,,,,,,,,,,
12117,51.41347485539378,,,,,,,,,,,,
12005,27.929037956188463,,,,,,,,,,,,
12035,39.549744396382216,,,,,,,,,,,,
12045,24.51222524,,,,,,,,,,,,
12077,19.60451977,,,,,,,,,,,,
12097,56.97312870000058,,,,,,,,,,,,
12131,23.88356243502368,,,,,,,,,,,,
12039,68.39275129138792,,,,,,,,,,,,
12065,46.52578796561605,,,,,,,,,,,,
12083,36.93335438416451,,,,,,,,,,,,
12049,27.292161520190028,,,,,,,,,,,,
12093,27.679697351828494,,,,,,,,,,,,
12095,61.68123020805357,,,,,,,,,,,,
12041,17.717561229807195,,,,,,,,,,,,
12121,21.46446518305815,,,,,,,,,,,,
12001,63.76638516875658,,,,,,,,,,,,
12013,18.64877371587228,,,,,,,,,,,,
12015,36.59493057238824,,,,,,,,,,,,
12029,16.802067946824224,,,,,,,,,,,,
12085,37.62250028043769,,,,,,,,,,,,
12115,44.73703814064361,,,,,,,,,,,,
12081,41.90785162186909,,,,,,,,,,,,
12017,29.306390896110077,,,,,,,,,,,,
12003,14.604244336105536,,,,,,,,,,,,
12113,26.297894225549303,,,,,,,,,,,,
12073,64.30825619680685,,,,,,,,,,,,
12011,64.98396804742055,,,,,,,,,,,,
12087,45.993609955017455,,,,,,,,,,,,
12053,34.762023885630626,,,,,,,,,,,,
12057,53.47907327019672,,,,,,,,,,,,
12123,22.87562189054726,,,,,,,,,,,,
12129,29.36076817558299,,,,,,,,,,,,
13189,40.32117635677663,,,,,,,,,,,,
13211,28.95986189037549,,,,,,,,,,,,
13149,15.430711610486894,,,,,,,,,,,,
13095,70.15786018098255,,,,,,,,,,,,
13111,17.442333785617368,,,,,,,,,,,,
13153,43.694927202234076,,,,,,,,,,,,
13175,35.775059824514756,,,,,,,,,,,,
13255,39.48929325424752,,,,,,,,,,,,
13271,34.48515769944341,,,,,,,,,,,,
18171,22.262857142857147,,,,,,,,,,,,
18165,29.267294310274252,,,,,,,,,,,,
18179,21.243560908365374,,,,,,,,,,,,
18003,44.28396824628491,,,,,,,,,,,,
18031,20.301315132345604,,,,,,,,,,,,
18035,43.28449715650832,,,,,,,,,,,,
18043,42.802669208770254,,,,,,,,,,,,
18077,32.867861609003754,,,,,,,,,,,,
18079,21.002247565137772,,,,,,,,,,,,
18081,32.56665130669475,,,,,,,,,,,,
18103,22.84604519774011,,,,,,,,,,,,
18109,22.046864817385888,,,,,,,,,,,,
18051,25.397727272727273,,,,,,,,,,,,
18111,23.391722213610286,,,,,,,,,,,,
18117,25.69316081330869,,,,,,,,,,,,
18141,52.97718025826994,,,,,,,,,,,,
18085,23.99105068410636,,,,,,,,,,,,
18099,29.208427081202693,,,,,,,,,,,,
18155,23.529411764705877,,,,,,,,,,,,
18163,45.129099516122686,,,,,,,,,,,,
18009,26.375311481694464,,,,,,,,,,,,
18143,26.923843700159487,,,,,,,,,,,,
18105,64.36252664212361,,,,,,,,,,,,
18039,35.72523262178434,,,,,,,,,,,,
18025,28.007441091360068,,,,,,,,,,,,
18017,28.97145934302639,,,,,,,,,,,,
18097,64.87078050095955,,,,,,,,,,,,
18177,35.15558672621904,,,,,,,,,,,,
19023,30.375939849624057,,,,,,,,,,,,
19071,28.443508032657363,,,,,,,,,,,,
19079,36.33226837060703,,,,,,,,,,,,
19173,23.196517412935325,,,,,,,,,,,,
19175,33.870172555464265,,,,,,,,,,,,
